,game_ID,game_date,TO_1,three_m1,three_a1,ts_1,diff_1,TO_2,three_m2,three_a2,ts_2,diff_2,TO_3,three_m3,three_a3,ts_3,diff_3,ts_final,home_ppg,home_oppg,away_ppg,away_oppg
47,21700993,2018-03-11,1,8,19,54,14,6,12,36,103,3,15,24,56,176,6,251.0,103.4,108.8,102.9,110.0
48,21700943,2018-03-04,12,7,13,52,6,22,15,28,112,0,25,21,45,173,1,225.0,103.4,108.8,103.9,113.3
49,21700928,2018-03-02,8,7,13,64,2,20,14,30,112,12,29,21,51,174,6,223.0,103.4,108.8,113.5,107.5
50,21700915,2018-02-28,12,8,13,55,1,20,11,29,105,5,31,13,43,150,20,209.0,103.4,108.8,105.6,104.2
51,21700897,2018-02-26,12,4,14,50,6,21,13,35,110,18,24,18,52,171,21,227.0,103.4,108.8,108.1,109.6
52,21700834,2018-02-11,8,6,15,51,5,14,14,35,111,1,23,17,48,162,2,233.0,103.4,108.8,103.8,103.9
53,21700819,2018-02-09,3,6,14,58,4,8,14,38,117,5,11,22,55,179,15,230.0,103.4,108.8,110.9,109.9
54,21700799,2018-02-06,13,0,11,37,7,23,5,21,86,16,33,7,34,133,25,190.0,103.4,108.8,99.3,105.5
55,21700755,2018-01-31,6,6,13,63,7,11,13,27,116,12,20,24,49,181,13,233.0,103.4,108.8,108.2,108.0
56,21700739,2018-01-29,7,3,11,59,5,15,10,25,113,3,29,14,39,155,3,205.0,103.4,108.8,109.5,107.3
57,21700726,2018-01-27,7,7,17,45,9,11,15,38,106,16,20,21,57,163,21,233.0,103.4,108.8,106.6,106.0
58,21700705,2018-01-24,10,2,12,44,12,16,9,30,98,18,24,13,39,150,20,201.0,103.4,108.8,111.7,103.9
59,21700688,2018-01-22,7,2,8,39,1,18,6,17,83,1,28,11,31,137,11,194.0,103.4,108.8,104.1,99.8
60,21700675,2018-01-20,5,4,18,50,8,13,8,40,93,17,22,11,52,140,14,210.0,103.4,108.8,102.9,110.0
61,21700654,2018-01-17,3,8,22,57,7,10,11,39,105,15,20,15,54,141,1,187.0,103.4,108.8,111.7,110.4
62,21700641,2018-01-15,8,4,9,44,2,13,11,25,92,4,18,15,37,145,1,201.0,103.4,108.8,102.7,99.8
63,21700621,2018-01-12,8,6,21,50,0,17,14,35,103,3,23,19,54,148,0,215.0,103.4,108.8,106.6,110.3
64,21700533,2017-12-30,10,4,14,47,1,19,13,28,98,6,28,17,43,141,3,193.0,103.4,108.8,105.6,103.0
65,21700508,2017-12-27,4,4,12,58,0,6,10,30,112,2,19,13,44,154,2,212.0,103.4,108.8,106.6,106.0
66,21700484,2017-12-23,6,4,15,50,0,14,6,24,101,5,23,12,38,159,1,219.0,103.4,108.8,102.3,105.4
67,21700455,2017-12-20,5,4,12,55,1,10,7,25,104,2,16,9,37,149,7,200.0,103.4,108.8,105.6,104.2
68,21700443,2017-12-18,11,9,16,59,1,17,14,25,115,1,21,14,39,163,11,214.0,103.4,108.8,103.4,102.9
69,21700413,2017-12-14,9,9,12,61,1,16,16,28,105,13,23,18,44,149,21,197.0,103.4,108.8,103.8,103.9
70,21700378,2017-12-09,2,8,16,54,10,8,16,34,111,3,15,24,49,176,2,227.0,103.4,108.8,103.4,108.2
71,21700342,2017-12-04,8,9,19,65,1,19,15,36,107,1,32,19,51,153,15,200.0,103.4,108.8,106.6,110.3
72,21700313,2017-11-30,8,8,15,77,7,15,15,34,130,4,24,25,53,189,9,235.0,103.4,108.8,110.9,109.9
73,21700280,2017-11-25,12,3,13,53,3,21,12,31,106,28,28,17,45,157,41,190.0,103.4,108.8,111.7,103.9
74,21700268,2017-11-24,11,6,13,63,15,18,11,28,126,8,24,18,45,175,3,220.0,103.4,108.8,104.5,108.0
75,21700256,2017-11-22,7,5,10,59,1,14,11,24,125,1,22,16,40,172,4,219.0,103.4,108.8,109.0,109.0
76,21700230,2017-11-18,8,7,15,55,15,18,13,32,94,6,23,22,45,157,3,209.0,103.4,108.8,104.0,100.4
77,21700204,2017-11-15,4,4,16,40,8,11,11,31,99,29,24,14,45,153,31,209.0,103.4,108.8,98.8,105.8
78,21700146,2017-11-06,10,5,17,51,1,18,9,26,108,0,23,18,43,157,7,217.0,103.4,108.8,104.0,100.4
79,21700123,2017-11-03,6,7,17,61,11,15,17,38,120,18,22,23,63,173,21,223.0,103.4,108.8,112.4,103.9
80,21700085,2017-10-29,8,6,18,44,12,13,15,32,109,13,20,21,46,165,19,223.0,103.4,108.8,106.5,106.8
81,21700072,2017-10-27,5,7,16,49,3,10,11,28,105,1,17,15,40,146,4,203.0,103.4,108.8,110.0,108.5
82,21601212,2017-04-11,8,4,10,64,12,16,8,23,107,19,21,8,34,145,23,179.0,103.2,104.0,104.9,104.7
83,21601197,2017-04-09,5,9,22,59,17,9,11,34,111,19,16,18,55,160,26,251.0,103.2,104.0,110.3,107.2
84,21601177,2017-04-06,6,8,19,56,8,10,16,36,126,16,19,24,49,188,10,239.0,103.2,104.0,108.0,105.4
85,21601106,2017-03-28,7,2,13,39,15,14,7,30,91,3,25,9,40,139,3,186.0,103.2,104.0,107.7,113.3
86,21601088,2017-03-26,11,4,15,52,12,20,7,27,103,7,30,10,40,146,10,199.0,103.2,104.0,105.8,112.5
87,21601029,2017-03-18,9,6,17,58,22,20,8,23,109,17,27,11,33,158,12,210.0,103.2,104.0,107.9,108.5
88,21601017,2017-03-16,7,7,18,54,2,14,13,33,107,3,21,15,46,143,13,194.0,103.2,104.0,100.5,100.0
89,21600969,2017-03-10,9,3,13,37,1,15,7,26,97,1,24,9,36,149,1,204.0,103.2,104.0,106.9,102.6
90,21600950,2017-03-08,9,3,11,50,4,17,7,27,96,4,29,13,41,161,1,215.0,103.2,104.0,105.8,112.5
91,21600937,2017-03-06,7,10,21,77,7,18,14,34,127,5,28,23,54,184,4,230.0,103.2,104.0,115.9,104.3
92,21600927,2017-03-05,9,7,14,49,11,17,11,28,100,0,24,18,43,155,7,193.0,103.2,104.0,105.1,105.3
93,21600913,2017-03-03,7,9,16,72,6,15,19,34,137,17,23,29,53,194,18,265.0,103.2,104.0,110.3,107.2
94,21600897,2017-03-01,13,4,9,49,5,22,13,24,115,11,32,19,40,157,5,195.0,103.2,104.0,97.9,100.8
95,21600863,2017-02-24,5,6,14,49,1,14,15,29,112,14,19,20,43,153,21,198.0,103.2,104.0,103.2,102.1
96,21600785,2017-02-08,4,6,15,69,9,9,13,37,127,17,17,17,51,185,11,223.0,103.2,104.0,111.7,111.2
97,21600772,2017-02-06,5,2,10,50,8,11,7,21,104,4,21,10,27,164,18,215.0,103.2,104.0,100.7,96.8
98,21600756,2017-02-04,8,4,9,59,11,18,10,25,104,26,24,15,42,156,26,199.0,103.2,104.0,101.1,107.6
99,21600711,2017-01-29,6,5,11,67,7,9,13,28,126,4,13,15,43,164,2,281.0,103.2,104.0,104.3,108.0
100,21600702,2017-01-27,8,9,19,62,12,23,13,29,112,22,31,18,45,161,25,198.0,103.2,104.0,109.2,107.4
101,21600667,2017-01-23,3,5,13,51,9,12,12,28,98,18,16,14,37,160,10,220.0,103.2,104.0,108.7,104.4
102,21600653,2017-01-21,9,5,13,50,0,17,10,25,116,8,25,14,39,167,13,203.0,103.2,104.0,102.4,108.1
103,21600647,2017-01-20,13,2,8,48,22,23,11,29,101,29,36,13,39,144,30,195.0,103.2,104.0,102.9,102.4
104,21600607,2017-01-15,6,8,14,72,0,18,10,25,113,7,26,14,32,171,5,209.0,103.2,104.0,103.6,103.8
105,21600597,2017-01-13,3,10,18,46,10,12,14,35,92,4,20,20,55,143,13,204.0,103.2,104.0,108.0,105.4
106,21600508,2017-01-01,6,5,9,52,2,13,10,22,90,2,21,14,35,143,5,226.0,103.2,104.0,105.3,98.1
107,21600498,2016-12-30,12,1,11,38,0,19,4,26,92,10,28,8,38,136,12,203.0,103.2,104.0,101.3,102.5
108,21600478,2016-12-28,6,5,14,47,3,12,7,28,92,2,22,7,38,131,1,200.0,103.2,104.0,104.3,108.0
109,21600430,2016-12-21,4,4,14,54,2,10,8,31,93,5,17,12,44,136,2,176.0,103.2,104.0,105.6,106.7
110,21600401,2016-12-17,5,6,14,44,0,10,9,29,95,11,19,17,39,154,6,206.0,103.2,104.0,104.9,104.7
111,21600369,2016-12-13,6,7,16,69,1,12,11,29,134,10,19,21,46,195,3,251.0,103.2,104.0,101.1,107.6
112,21600324,2016-12-07,6,3,9,54,4,13,8,25,99,7,25,12,39,141,15,198.0,103.2,104.0,103.2,102.1
113,21600307,2016-12-05,16,3,11,44,2,23,9,25,109,1,29,14,41,152,14,201.0,103.2,104.0,106.6,105.8
114,21600288,2016-12-02,3,7,11,51,3,13,10,20,97,19,18,15,34,147,33,206.0,103.2,104.0,101.3,102.5
115,21600209,2016-11-22,7,5,16,48,20,17,9,22,110,22,20,18,41,166,24,206.0,103.2,104.0,104.3,106.4
116,21600163,2016-11-16,5,3,18,47,5,10,6,36,87,17,21,12,48,154,14,207.0,103.2,104.0,103.6,103.8
117,21600132,2016-11-12,13,3,11,50,4,21,9,26,107,11,29,17,41,165,9,213.0,103.2,104.0,102.4,108.1
118,21600111,2016-11-09,5,8,14,62,8,19,15,26,129,7,28,17,35,182,6,222.0,103.2,104.0,102.9,102.4
119,21600084,2016-11-05,10,8,16,60,0,26,13,28,124,6,35,18,44,177,9,209.0,103.2,104.0,115.3,109.6
120,21600059,2016-11-02,6,6,17,65,9,19,7,27,111,9,24,14,41,184,4,239.0,103.2,104.0,104.6,111.5
121,21600044,2016-10-31,12,3,12,37,7,16,7,21,97,9,26,15,38,160,2,201.0,103.2,104.0,102.8,106.7
122,21600014,2016-10-27,8,3,7,56,2,19,8,20,113,1,27,12,31,161,1,213.0,103.2,104.0,109.2,107.4
0,21801212,2019-04-09,8,6,14,54,14,13,7,25,103,19,25,10,36,151,31,221.0,105.7,105.9,115.2,112.5
1,21801170,2019-04-03,8,7,13,60,2,16,10,28,102,4,20,16,44,164,2,214.0,105.7,105.9,112.4,108.0
2,21801124,2019-03-28,6,7,18,55,3,10,11,41,108,10,17,17,60,157,7,204.0,105.7,105.9,108.9,110.1
3,21801109,2019-03-26,8,5,18,50,14,16,10,36,93,9,20,19,58,146,6,203.0,105.7,105.9,107.3,106.6
4,21801045,2019-03-17,4,6,21,39,1,14,7,35,78,0,21,14,53,121,1,168.0,105.7,105.9,110.7,111.8
5,21801029,2019-03-15,9,7,17,56,18,16,7,26,104,20,25,13,40,159,1,211.0,105.7,105.9,118.1,109.3
6,21801014,2019-03-13,8,7,19,48,12,11,12,33,103,5,20,16,49,144,30,182.0,105.7,105.9,107.0,107.3
7,21800993,2019-03-10,7,8,15,59,5,18,15,29,122,14,26,21,48,170,12,229.0,105.7,105.9,114.4,108.4
8,21800979,2019-03-08,10,7,13,57,1,19,14,29,114,0,21,22,49,177,11,236.0,105.7,105.9,104.5,114.1
9,21800953,2019-03-04,7,7,20,63,1,16,15,37,122,0,26,19,54,170,0,227.0,105.7,105.9,113.3,119.4
10,21800937,2019-03-02,8,6,20,51,5,13,11,35,98,10,15,15,54,148,20,205.0,105.7,105.9,112.2,112.3
11,21800915,2019-02-27,7,6,21,54,10,13,14,40,133,15,15,25,67,192,8,251.0,105.7,105.9,117.7,111.2
12,21800901,2019-02-25,4,4,15,52,6,18,9,34,115,11,25,12,44,171,3,245.0,105.7,105.9,107.5,116.8
13,21800888,2019-02-23,5,2,14,49,9,9,7,29,100,8,22,13,42,160,8,215.0,105.7,105.9,107.0,107.3
14,21800781,2019-02-02,11,4,14,48,6,21,9,25,107,1,28,15,42,161,7,183.0,105.7,105.9,108.0,104.7
15,21800772,2019-02-01,9,4,10,55,7,18,14,29,125,19,24,20,48,168,20,220.0,105.7,105.9,114.5,111.1
16,21800757,2019-01-30,6,4,17,52,10,12,9,30,98,2,18,16,46,146,10,194.0,105.7,105.9,104.9,113.4
17,21800709,2019-01-23,5,5,14,58,4,12,9,28,108,0,19,13,40,149,5,210.0,105.7,105.9,115.1,114.3
18,21800631,2019-01-12,4,8,15,64,4,12,14,26,124,2,18,20,45,174,8,220.0,105.7,105.9,103.5,106.1
19,21800617,2019-01-10,2,8,21,52,4,8,13,36,104,18,13,21,55,155,11,214.0,105.7,105.9,112.4,108.0
20,21800601,2019-01-08,4,1,12,42,6,8,6,27,101,3,12,12,45,152,0,202.0,105.7,105.9,110.7,106.7
21,21800568,2019-01-04,7,3,16,55,7,11,9,33,119,3,16,15,48,181,9,224.0,105.7,105.9,114.0,116.9
22,21800537,2018-12-30,10,4,7,49,11,17,10,23,109,1,25,13,32,163,9,217.0,105.7,105.9,112.5,114.0
23,21800521,2018-12-28,5,8,17,59,1,12,10,31,108,4,17,15,49,151,13,212.0,105.7,105.9,104.5,114.1
24,21800506,2018-12-26,6,4,11,54,8,13,10,28,102,14,20,19,45,160,2,210.0,105.7,105.9,114.4,108.4
25,21800482,2018-12-22,10,3,21,29,13,16,8,36,75,1,22,15,53,130,14,181.0,105.7,105.9,118.1,109.3
26,21800467,2018-12-20,4,8,21,54,12,7,17,50,111,5,13,21,71,158,6,200.0,105.7,105.9,113.9,109.1
27,21800351,2018-12-04,6,8,12,52,2,20,11,23,96,4,24,17,41,138,14,195.0,105.7,105.9,107.3,106.6
28,21800339,2018-12-02,7,8,15,62,8,13,12,29,108,2,19,17,44,157,3,202.0,105.7,105.9,111.7,106.5
29,21800324,2018-11-30,9,5,17,54,20,17,7,28,102,20,26,12,42,156,6,207.0,105.7,105.9,115.4,116.8
30,21800302,2018-11-27,10,6,14,73,3,25,13,33,120,16,32,22,54,186,14,228.0,105.7,105.9,113.3,119.4
31,21800250,2018-11-20,8,4,18,33,7,15,6,31,81,3,19,14,49,151,3,196.0,105.7,105.9,112.2,112.3
32,21800235,2018-11-18,3,6,16,55,13,15,15,35,119,15,21,21,50,168,16,210.0,105.7,105.9,111.8,113.5
33,21800191,2018-11-12,3,6,20,58,6,8,19,42,126,2,15,22,52,186,6,238.0,105.7,105.9,115.2,112.5
34,21800177,2018-11-10,8,8,16,60,10,20,13,34,119,3,28,17,45,168,2,226.0,105.7,105.9,114.0,116.9
35,21800170,2018-11-09,13,4,7,50,2,24,11,21,110,8,30,17,33,164,4,212.0,105.7,105.9,108.0,104.7
36,21800156,2018-11-07,7,6,14,47,7,12,11,28,92,8,16,17,41,139,11,183.0,105.7,105.9,111.7,110.0
37,21800089,2018-10-29,10,5,17,45,11,18,11,34,102,0,26,19,49,177,11,236.0,105.7,105.9,114.2,115.3
38,21800079,2018-10-27,7,6,17,55,11,12,9,32,99,15,18,17,49,168,10,231.0,105.7,105.9,114.7,110.5
39,21800054,2018-10-24,9,5,10,43,11,15,13,25,92,2,16,21,43,157,27,197.0,105.7,105.9,104.6,113.8
40,21800030,2018-10-20,7,8,18,63,5,14,19,38,124,20,22,22,57,174,10,225.0,105.7,105.9,110.7,111.8
41,21701221,2018-04-11,3,7,17,56,2,12,8,25,100,6,15,10,35,149,7,225.0,103.4,102.9,111.7,103.9
42,21701206,2018-04-09,6,3,11,48,6,10,8,26,101,3,18,15,43,157,5,208.0,103.4,102.9,107.9,104.4
43,21701158,2018-04-03,9,4,14,55,5,15,10,36,108,4,24,16,54,156,0,199.0,103.4,102.9,103.4,108.8
44,21701141,2018-03-31,5,8,18,54,10,18,11,26,103,7,27,16,41,156,4,219.0,103.4,102.9,106.6,110.3
45,21701125,2018-03-29,7,3,14,50,8,12,6,29,97,5,22,9,39,146,10,195.0,103.4,102.9,102.9,110.0
46,21701110,2018-03-27,11,4,12,47,11,20,6,27,88,20,26,9,42,134,16,177.0,103.4,102.9,110.9,109.9
47,21701068,2018-03-21,7,4,14,53,1,15,9,30,111,17,19,17,44,176,22,217.0,103.4,102.9,104.5,108.0
48,21701054,2018-03-19,7,8,11,73,1,11,16,31,127,1,16,22,46,183,1,290.0,103.4,102.9,110.0,108.5
49,21700988,2018-03-10,8,0,8,46,6,18,6,20,108,12,19,11,32,179,27,231.0,103.4,102.9,106.6,106.0
50,21700973,2018-03-08,8,6,10,57,1,18,14,24,102,4,28,19,42,147,1,207.0,103.4,102.9,109.8,105.3
51,21700952,2018-03-05,5,6,19,57,3,12,13,33,109,13,18,16,45,173,13,228.0,103.4,102.9,103.9,113.3
52,21700938,2018-03-03,8,6,15,55,1,15,12,30,105,13,25,16,47,144,4,201.0,103.4,102.9,103.8,103.9
53,21700922,2018-03-01,7,5,14,69,3,10,13,27,135,11,19,19,41,198,10,244.0,103.4,102.9,108.1,109.6
54,21700909,2018-02-27,7,1,15,41,7,18,5,27,93,3,29,14,42,148,2,203.0,103.4,102.9,109.8,105.3
55,21700885,2018-02-24,7,6,10,65,3,17,9,19,112,8,22,11,31,162,22,204.0,103.4,102.9,99.3,105.5
56,21700821,2018-02-09,9,3,12,42,4,18,8,22,88,4,27,10,32,126,18,176.0,103.4,102.9,106.5,106.8
57,21700806,2018-02-07,6,7,19,59,11,14,13,32,118,4,18,19,47,163,3,210.0,103.4,102.9,112.4,103.9
58,21700792,2018-02-05,5,1,11,61,9,11,5,25,119,1,16,12,39,180,6,220.0,103.4,102.9,103.4,108.2
59,21700727,2018-01-27,7,3,9,48,4,11,7,20,102,6,14,8,31,149,7,186.0,103.4,102.9,108.2,108.0
60,21700710,2018-01-25,4,4,8,36,2,12,10,22,94,0,16,15,36,143,1,177.0,103.4,102.9,98.8,105.8
61,21700634,2018-01-14,8,4,12,44,2,13,7,28,84,2,25,10,41,130,12,176.0,103.4,102.9,106.5,106.8
62,21700586,2018-01-07,4,6,15,49,5,11,11,30,96,2,17,15,46,149,1,205.0,103.4,102.9,104.1,99.8
63,21700568,2018-01-05,8,4,12,51,1,18,7,21,96,6,29,10,34,146,4,210.0,103.4,102.9,104.5,108.0
64,21700558,2018-01-03,6,4,12,53,5,16,14,29,108,4,20,21,45,162,0,215.0,103.4,102.9,103.8,103.9
65,21700523,2017-12-29,8,4,15,44,4,17,8,26,98,20,24,11,39,155,35,198.0,103.4,102.9,106.6,110.3
66,21700500,2017-12-26,7,1,11,39,3,16,5,25,92,6,30,9,34,136,0,196.0,103.4,102.9,103.4,108.2
67,21700486,2017-12-23,8,5,10,55,1,16,13,28,109,3,24,19,45,152,14,203.0,103.4,102.9,111.7,110.4
68,21700474,2017-12-22,7,8,14,55,9,13,15,28,106,0,17,23,42,155,9,214.0,103.4,102.9,102.3,105.4
69,21700432,2017-12-16,7,4,18,41,7,9,8,31,86,6,19,14,46,134,4,175.0,103.4,102.9,109.0,109.0
70,21700408,2017-12-13,9,12,23,54,12,18,18,35,110,10,24,20,47,149,9,197.0,103.4,102.9,105.6,103.0
71,21700335,2017-12-03,1,9,20,69,3,7,14,34,122,2,14,22,50,176,22,218.0,103.4,102.9,113.5,107.5
72,21700321,2017-12-01,12,7,15,52,8,27,11,28,99,1,37,16,38,154,4,205.0,103.4,102.9,108.2,108.0
73,21700257,2017-11-22,7,5,15,43,11,16,12,35,95,13,18,14,44,142,16,202.0,103.4,102.9,104.0,100.4
74,21700235,2017-11-19,8,5,17,56,2,15,12,32,113,3,22,17,43,158,22,215.0,103.4,102.9,105.6,104.2
75,21700205,2017-11-15,5,5,11,49,11,13,14,21,110,12,21,20,36,145,3,195.0,103.4,102.9,106.6,106.0
76,21700110,2017-11-01,3,6,18,44,10,9,8,27,96,2,17,10,38,131,3,188.0,103.4,102.9,102.9,110.0
77,21700093,2017-10-30,7,4,9,55,9,12,8,18,122,2,25,11,31,161,3,247.0,103.4,102.9,109.5,107.3
78,21700078,2017-10-28,8,6,14,47,5,16,8,25,92,2,23,12,39,137,11,186.0,103.4,102.9,104.0,100.4
79,21700059,2017-10-25,2,4,12,60,0,9,9,23,107,5,16,14,33,161,15,217.0,103.4,102.9,102.7,99.8
80,21700042,2017-10-23,11,7,13,49,3,16,17,32,106,18,32,21,44,150,4,197.0,103.4,102.9,103.4,108.8
81,21700029,2017-10-21,3,4,10,57,5,11,10,23,113,13,15,16,36,167,15,220.0,103.4,102.9,105.6,104.2
82,21601221,2017-04-12,6,2,10,50,4,12,5,22,106,6,18,9,35,168,14,212.0,103.2,102.1,109.2,107.4
83,21601205,2017-04-10,9,6,13,61,13,14,10,24,116,4,24,17,41,171,11,245.0,103.2,102.1,110.3,107.2
84,21601149,2017-04-02,4,5,7,67,7,9,6,16,126,10,13,12,31,180,6,229.0,103.2,102.1,111.7,111.2
85,21601133,2017-03-31,6,7,12,62,4,14,12,29,114,4,18,13,39,152,2,192.0,103.2,102.1,104.3,108.0
86,21601068,2017-03-23,9,5,11,56,10,20,7,23,92,2,28,8,32,143,7,185.0,103.2,102.1,106.9,102.6
87,21601053,2017-03-21,9,4,12,49,3,22,9,24,105,13,30,13,35,147,21,209.0,103.2,102.1,107.7,113.3
88,21601041,2017-03-19,4,5,17,57,1,10,11,34,103,1,11,17,46,164,6,219.0,103.2,102.1,107.9,108.5
89,21601025,2017-03-17,6,3,11,50,4,7,7,22,113,15,17,9,31,171,9,228.0,103.2,102.1,105.6,106.7
90,21601007,2017-03-15,9,4,14,49,7,16,11,30,106,2,26,16,43,164,6,232.0,103.2,102.1,104.3,106.4
91,21600979,2017-03-11,7,7,14,58,6,13,9,24,100,18,20,11,33,148,22,193.0,103.2,102.1,106.9,102.6
92,21600951,2017-03-08,5,1,11,40,4,13,9,26,108,0,18,16,41,167,5,209.0,103.2,102.1,104.9,104.7
93,21600921,2017-03-04,5,10,14,70,0,14,17,31,118,16,20,25,47,176,26,212.0,103.2,102.1,110.3,107.2
94,21600898,2017-03-01,6,5,11,64,10,15,9,18,108,20,27,11,29,162,14,223.0,103.2,102.1,102.4,108.1
95,21600869,2017-02-25,8,3,10,41,5,15,8,23,107,1,27,14,34,162,4,208.0,103.2,102.1,105.1,105.3
96,21600823,2017-02-13,6,4,9,64,8,16,8,20,117,3,24,11,27,174,0,223.0,103.2,102.1,101.1,107.6
97,21600758,2017-02-04,14,5,11,49,15,17,11,22,116,12,28,17,37,175,25,227.0,103.2,102.1,102.4,108.1
98,21600734,2017-02-01,10,3,12,51,7,14,11,29,109,15,23,15,45,165,23,209.0,103.2,102.1,103.2,104.0
99,21600719,2017-01-30,6,5,13,60,4,13,9,28,108,4,21,15,40,161,7,200.0,103.2,102.1,105.8,112.5
100,21600705,2017-01-28,2,6,12,68,2,12,9,20,124,4,19,15,29,181,1,219.0,103.2,102.1,101.3,102.5
101,21600668,2017-01-23,4,6,13,58,2,12,7,32,94,2,20,13,46,150,4,207.0,103.2,102.1,115.9,104.3
102,21600655,2017-01-21,4,2,10,47,3,10,7,21,96,10,18,13,34,153,11,206.0,103.2,102.1,103.6,103.8
103,21600637,2017-01-19,2,2,8,51,7,10,10,23,97,9,20,16,39,143,3,194.0,103.2,102.1,97.9,100.8
104,21600623,2017-01-17,8,5,13,59,5,16,10,32,106,0,24,14,48,158,0,212.0,103.2,102.1,115.3,109.6
105,21600509,2017-01-01,5,9,13,70,4,9,14,25,124,8,20,19,36,166,4,205.0,103.2,102.1,101.3,102.5
106,21600473,2016-12-27,8,1,6,52,14,13,5,17,109,13,21,9,30,156,18,200.0,103.2,102.1,106.6,105.8
107,21600439,2016-12-22,7,2,13,42,8,14,13,29,113,7,20,19,46,162,2,222.0,103.2,102.1,104.6,111.5
108,21600422,2016-12-20,4,5,8,55,1,8,11,21,121,7,14,14,30,174,4,266.0,103.2,102.1,101.1,107.6
109,21600410,2016-12-18,9,5,10,56,18,20,6,18,99,17,29,12,37,148,6,200.0,103.2,102.1,108.0,105.4
110,21600397,2016-12-16,4,6,12,58,4,6,8,24,106,14,11,12,41,148,10,200.0,103.2,102.1,108.7,104.4
111,21600377,2016-12-14,12,2,10,41,1,13,9,25,105,1,16,16,40,157,1,184.0,103.2,102.1,105.1,105.3
112,21600363,2016-12-12,5,4,14,57,1,15,9,24,112,6,24,12,34,163,1,213.0,103.2,102.1,109.2,107.4
113,21600316,2016-12-06,5,5,15,51,1,13,7,25,107,1,18,14,35,161,7,217.0,103.2,102.1,104.3,108.0
114,21600256,2016-11-28,10,2,12,40,2,18,5,26,79,17,20,14,43,156,10,216.0,103.2,102.1,108.0,105.4
115,21600243,2016-11-26,6,2,10,55,7,11,5,23,100,2,12,13,39,164,0,217.0,103.2,102.1,100.5,100.0
116,21600170,2016-11-17,6,4,15,48,6,12,8,26,96,0,18,11,39,129,5,169.0,103.2,102.1,103.6,103.8
117,21600154,2016-11-15,11,3,10,47,3,22,5,19,92,6,35,10,30,139,5,183.0,103.2,102.1,103.2,104.0
118,21600136,2016-11-12,6,2,9,44,2,12,4,18,99,5,15,7,30,135,17,193.0,103.2,102.1,100.7,96.8
119,21600118,2016-11-10,6,5,10,45,1,13,11,19,106,0,23,14,30,140,0,193.0,103.2,102.1,102.9,102.4
120,21600049,2016-11-01,3,5,12,54,2,10,10,25,104,4,17,13,37,140,6,204.0,103.2,102.1,102.8,106.7
121,21600037,2016-10-30,8,3,11,43,5,15,9,21,96,8,20,15,33,149,5,205.0,103.2,102.1,105.3,98.1
122,21600022,2016-10-28,10,6,12,44,2,15,11,25,103,11,22,18,43,150,4,188.0,103.2,102.1,104.9,104.7
0,21801222,2019-04-10,2,3,14,55,5,5,8,29,120,4,8,14,44,185,9,236.0,110.7,111.8,107.3,106.6
1,21801180,2019-04-05,7,7,16,67,1,14,14,33,122,8,18,19,48,176,4,224.0,110.7,111.8,114.4,108.4
2,21801107,2019-03-26,5,9,19,52,6,10,18,40,114,4,16,19,52,162,2,241.0,110.7,111.8,111.7,110.0
3,21801087,2019-03-23,4,7,18,64,6,7,20,38,127,1,14,28,57,187,9,241.0,110.7,111.8,112.4,108.0
4,21801074,2019-03-21,5,4,11,50,0,10,9,28,105,3,15,16,44,159,3,219.0,110.7,111.8,112.5,114.0
5,21801059,2019-03-19,5,4,17,61,1,11,10,36,121,3,12,14,52,174,4,232.0,110.7,111.8,115.2,112.5
6,21800977,2019-03-08,8,6,20,54,10,16,7,32,103,1,24,15,51,165,1,223.0,110.7,111.8,114.0,116.9
7,21800965,2019-03-06,11,7,16,47,11,25,13,32,86,0,33,16,46,119,3,175.0,110.7,111.8,105.7,105.9
8,21800944,2019-03-03,5,8,21,57,7,11,11,33,106,6,19,18,48,161,1,226.0,110.7,111.8,114.7,110.5
9,21800911,2019-02-27,7,11,18,74,8,18,15,35,131,7,23,22,54,184,4,231.0,110.7,111.8,113.9,109.1
10,21800897,2019-02-25,4,7,17,64,4,12,12,34,128,8,18,19,60,186,10,231.0,110.7,111.8,117.7,111.2
11,21800884,2019-02-23,7,7,18,54,14,10,13,38,113,13,16,23,65,174,6,232.0,110.7,111.8,112.2,112.3
12,21800873,2019-02-22,5,6,14,65,11,14,10,30,125,5,23,16,48,183,9,233.0,110.7,111.8,114.0,116.9
13,21800796,2019-02-05,3,6,10,51,1,9,15,30,111,5,14,24,44,176,8,232.0,110.7,111.8,115.1,114.3
14,21800776,2019-02-02,6,3,13,53,1,8,9,26,111,9,13,16,42,174,2,243.0,110.7,111.8,104.9,113.4
15,21800770,2019-02-01,6,4,14,46,12,15,8,23,90,0,23,15,40,143,3,192.0,110.7,111.8,103.5,106.1
16,21800744,2019-01-28,3,5,16,54,6,7,7,28,107,1,13,9,42,142,0,193.0,110.7,111.8,104.6,113.8
17,21800679,2019-01-19,5,6,16,65,13,13,16,34,131,11,19,21,47,195,23,250.0,110.7,111.8,107.5,116.8
18,21800666,2019-01-17,4,6,17,45,5,13,12,30,113,13,23,17,52,156,10,209.0,110.7,111.8,114.2,115.3
19,21800554,2019-01-02,1,13,24,68,16,6,15,42,106,24,17,19,59,159,29,206.0,110.7,111.8,108.9,110.1
20,21800543,2018-12-31,5,4,12,59,13,8,10,25,116,10,16,18,43,172,18,225.0,110.7,111.8,107.3,106.6
